Y.pred,var,beta
DNAmPAI1,cg04018738,4711.76495038461
DNAmPAI1,cg02115397,1757.93742083883
DNAmPAI1,cg12927358,9715.71108074923
DNAmPAI1,cg05466385,-348.541678282973
DNAmPAI1,cg01702009,1763.91920629277
DNAmPAI1,cg06560379,-23106.4173733175
DNAmPAI1,cg21710255,-216.905829016918
DNAmPAI1,cg20459712,1535.20465459505
DNAmPAI1,cg18718984,922.054369224994
DNAmPAI1,cg03707967,-41.2290310684461
DNAmPAI1,cg02027561,-2438.11658298538
DNAmPAI1,cg00695799,-1048.59181629299
DNAmPAI1,cg18116267,-5706.48351228803
DNAmPAI1,cg17501210,-4317.18838588912
DNAmPAI1,cg26905845,-1895.45033250821
DNAmPAI1,cg03730314,187.184639055727
DNAmPAI1,cg03394401,-944.214587285455
DNAmPAI1,cg19196326,195.204242908994
DNAmPAI1,cg13550401,4758.16646580675
DNAmPAI1,cg08549335,-321.236294533304
DNAmPAI1,cg17220237,194.000618340837
DNAmPAI1,cg22322818,-6245.03651475134
DNAmPAI1,cg08695830,-2189.09813663465
DNAmPAI1,cg17981101,-1514.63789773027
DNAmPAI1,cg01337813,2628.36480536326
DNAmPAI1,cg25977769,85.9903619096373
DNAmPAI1,cg07592681,-3266.77536007406
DNAmPAI1,cg09584650,-958.157667168643
DNAmPAI1,cg01070197,-20393.5517969426
DNAmPAI1,cg17744279,-661.045187531749
DNAmPAI1,cg13518625,-1163.40939437005
DNAmPAI1,cg03393241,-291.61359342961
DNAmPAI1,cg22660904,1387.80475709487
DNAmPAI1,cg26074100,-238.287555907646
DNAmPAI1,cg01029867,-42460.6632003685
DNAmPAI1,cg14268714,2283.34502093503
DNAmPAI1,cg13673536,3638.56333024631
DNAmPAI1,cg14457452,-297.088826577206
DNAmPAI1,cg21208062,-3.71568472308202
DNAmPAI1,cg12020464,146.909740599135
DNAmPAI1,cg13873209,-1613.12612574775
DNAmPAI1,cg13499318,-488.440909462557
DNAmPAI1,cg13915886,-208.485389915419
DNAmPAI1,cg08614871,-1942.93585925898
DNAmPAI1,cg22660341,-73.732802036734
DNAmPAI1,cg19647685,1921.80428608733
DNAmPAI1,cg03153178,1362.7459899851
DNAmPAI1,cg10531748,609.443408023608
DNAmPAI1,cg01508796,2208.75469556226
DNAmPAI1,cg06439736,-3785.22750219314
DNAmPAI1,cg18853287,-2207.61625490832
DNAmPAI1,cg13446658,3090.43599824151
DNAmPAI1,cg03322338,-325.549108554453
DNAmPAI1,cg09566331,304.097592397196
DNAmPAI1,cg21992507,1822.75173102277
DNAmPAI1,cg01438090,-984.627060938925
DNAmPAI1,cg01562537,1498.63311738538
DNAmPAI1,cg17044529,25.571662541445
DNAmPAI1,cg00574958,-50898.295418854
DNAmPAI1,cg17058475,-3697.61438960659
DNAmPAI1,cg21960184,17725.6226800034
DNAmPAI1,cg02395454,-209.902260968191
DNAmPAI1,cg24675983,187.825985073899
DNAmPAI1,cg21574681,902.487694645701
DNAmPAI1,cg17850642,2078.15974551696
DNAmPAI1,cg01031441,-492.847166676544
DNAmPAI1,cg01638369,1236.6718734728
DNAmPAI1,cg07539443,4190.0206478474
DNAmPAI1,cg15997315,1832.4089265199
DNAmPAI1,cg13842421,-520.012939870547
DNAmPAI1,cg02925268,9389.49146840597
DNAmPAI1,cg26975476,-265.291074871729
DNAmPAI1,cg13589330,5258.29798295657
DNAmPAI1,cg02853801,-193.110271115522
DNAmPAI1,cg06147196,70.0677573883165
DNAmPAI1,cg24126612,435.208332126107
DNAmPAI1,cg26407029,3935.61490667992
DNAmPAI1,cg01802397,10016.6239900023
DNAmPAI1,cg01885071,2460.86911331993
DNAmPAI1,cg01308343,-704.475333005872
DNAmPAI1,cg15471661,386.650812245864
DNAmPAI1,cg16558846,-2618.40749610121
DNAmPAI1,cg17382302,218.264993946154
DNAmPAI1,cg25291250,-2897.60706690014
DNAmPAI1,cg01021485,28206.7526125732
DNAmPAI1,cg27505538,14708.707157001
DNAmPAI1,cg24924577,550.879954351342
DNAmPAI1,cg00564555,925.206555947284
DNAmPAI1,cg02193806,542.705356355689
DNAmPAI1,cg05732130,18047.7778511224
DNAmPAI1,cg02189786,10463.0012823794
DNAmPAI1,cg00534468,2562.68890026075
DNAmPAI1,cg03699074,-1748.01620360655
DNAmPAI1,cg01829657,-5535.43909872638
DNAmPAI1,cg00892703,-741.675333709774
DNAmPAI1,cg27113347,5242.91481444033
DNAmPAI1,cg09826306,141.858759835611
DNAmPAI1,cg25567048,22.7378397795843
DNAmPAI1,cg06513864,17976.2836849591
DNAmPAI1,cg11020638,1446.78248015409
DNAmPAI1,cg05815247,-769.377605619288
DNAmPAI1,cg21348173,3105.93835929964
DNAmPAI1,cg22850234,1893.38504556362
DNAmPAI1,cg10508317,-6677.51220419902
DNAmPAI1,cg27637521,-2659.61609619758
DNAmPAI1,cg16252995,-3970.06779688097
DNAmPAI1,cg03524223,23669.0860505641
DNAmPAI1,cg05495454,-5867.99409907708
DNAmPAI1,cg07573872,-1757.16902077517
DNAmPAI1,cg22519313,-215.164806081691
DNAmPAI1,cg05313771,1211.99661214192
DNAmPAI1,cg09522532,2799.02063164781
DNAmPAI1,cg15783941,1304.64879184204
DNAmPAI1,cg24115922,1766.6885448941
DNAmPAI1,cg18593194,964.542979747514
DNAmPAI1,cg25654926,543.969683214571
DNAmPAI1,cg10853231,900.76801154013
DNAmPAI1,cg19717326,-1731.68227922919
DNAmPAI1,cg13650654,1499.54126603437
DNAmPAI1,cg02875404,725.321533310198
DNAmPAI1,cg14889658,806.923362267666
DNAmPAI1,cg12683410,-1043.50335512583
DNAmPAI1,cg16887334,-789.851870342885
DNAmPAI1,cg26126740,3438.36804375739
DNAmPAI1,cg10120040,1011.20911859824
DNAmPAI1,cg25761955,2273.98907503629
DNAmPAI1,cg22871721,-210.791144471253
DNAmPAI1,cg22778797,4597.11111500605
DNAmPAI1,cg27243685,855.18508041141
DNAmPAI1,cg06500161,14363.7857751746
DNAmPAI1,cg17215151,-306.459542698051
DNAmPAI1,cg01127300,-3615.65042460088
DNAmPAI1,cg12511214,2543.10425443081
DNAmPAI1,cg07031797,5733.93026234014
DNAmPAI1,cg22249566,-381.850307782623
DNAmPAI1,cg17511128,-1849.77929138876
DNAmPAI1,cg02495445,1778.8593905711
DNAmPAI1,cg16088894,113.329710077565
DNAmPAI1,cg13573587,1527.24614069672
DNAmPAI1,cg03788610,745.346368556762
DNAmPAI1,cg03990195,20.5453465166048
DNAmPAI1,cg08147391,-3123.40375824595
DNAmPAI1,cg05548952,200.272324983202
DNAmPAI1,cg07929447,2689.94869191105
DNAmLeptin,Intercept,7210.06255474872
DNAmLeptin,cg11781622,399.815717486023
DNAmLeptin,cg13947317,3861.58069502419
DNAmLeptin,cg24145109,4281.87354645081
DNAmLeptin,cg19694465,1714.11198127065
DNAmLeptin,cg15211499,-25588.5388900699
DNAmLeptin,cg10511249,25643.7717368371
DNAmLeptin,cg16383389,-3710.89693322139
DNAmLeptin,cg04607246,1028.21489404199
DNAmLeptin,cg08926056,4559.81580047821
DNAmLeptin,cg14652203,-9729.96110664812
DNAmLeptin,cg20248954,28351.3863326624
DNAmLeptin,cg23814988,60980.6070003579
DNAmLeptin,cg05971102,894.328915344597
DNAmLeptin,cg07520608,2256.30052746661
DNAmLeptin,cg01412762,-997.834493444469
DNAmLeptin,cg09920725,16759.6449771248
DNAmLeptin,cg12977946,637.72930935299
DNAmLeptin,cg20150163,-14579.9123462603
DNAmLeptin,cg04946715,-7351.82819623504
DNAmLeptin,cg08645207,37.7468059329501
DNAmLeptin,cg14716323,5151.52559302252
DNAmLeptin,cg01956624,-38035.1298744214
DNAmLeptin,cg00497251,-3955.9899499581
DNAmLeptin,cg27114661,-2736.42854693821
DNAmLeptin,cg17025841,154.316833464038
DNAmLeptin,cg06841024,-5049.84073528815
DNAmLeptin,cg27326062,4.86061302019751
DNAmLeptin,cg10747042,-59299.3918173087
DNAmLeptin,cg18098839,-594.48426575216
DNAmLeptin,cg13457961,3549.59651166041
DNAmLeptin,cg10407935,-4825.47767736829
DNAmLeptin,cg01096266,335.486014450401
DNAmLeptin,cg05613002,6936.5083919473
DNAmLeptin,cg05890887,15074.0963173305
DNAmLeptin,cg06440348,781.017557354513
DNAmLeptin,cg21833476,-6655.53597340264
DNAmLeptin,cg26036479,-550.465168768884
DNAmLeptin,cg25629712,-389.063691851506
DNAmLeptin,cg12716346,-1213.03592848872
DNAmLeptin,cg02514143,24.9730273478905
DNAmLeptin,cg15016740,65.7737994358157
DNAmLeptin,cg01256539,-1934.20321126213
DNAmLeptin,cg08260658,-697.168209792109
DNAmLeptin,cg25024993,1391.06852703048
DNAmLeptin,cg22157525,-24617.3856285434
DNAmLeptin,cg21227060,-1330.31822562618
DNAmLeptin,cg17255947,-501.769534025695
DNAmLeptin,cg26372792,58135.5413486833
DNAmLeptin,cg26867866,-15740.0637765702
DNAmLeptin,cg09144073,-14404.2444192293
DNAmLeptin,cg11074353,583.648412586515
DNAmLeptin,cg10000096,-3205.99819767079
DNAmLeptin,cg17501210,-5372.87173909775
DNAmLeptin,cg26960221,2016.40180379086
DNAmLeptin,cg24172278,-12108.5120713333
DNAmLeptin,cg01753176,652.703723697393
DNAmLeptin,cg21843627,186.695347333962
DNAmLeptin,cg19080320,12399.5689132666
DNAmLeptin,cg20915897,1966.54694270904
DNAmLeptin,cg26116499,1392.50391532457
DNAmLeptin,cg07665217,-513.373038655971
DNAmLeptin,cg02505126,2504.70365276219
DNAmLeptin,cg13565994,4129.14410522503
DNAmLeptin,cg17561365,-1024.29199766511
DNAmLeptin,cg09194449,706.44628860712
DNAmLeptin,cg26206456,645.883069051666
DNAmLeptin,cg21462914,-1802.01053912508
DNAmLeptin,cg17560136,1397.71391341401
DNAmLeptin,cg19033875,-6400.63252572573
DNAmLeptin,cg18995788,-2777.12784853676
DNAmLeptin,cg14387545,-42945.5273230651
DNAmLeptin,cg14626196,-2634.81357369325
DNAmLeptin,cg16704703,-969.675562080485
DNAmLeptin,cg19328485,863.037026208328
DNAmLeptin,cg04254609,-651.458328233716
DNAmLeptin,cg02974659,620.463798075253
DNAmLeptin,cg19795482,-1709.16874559703
DNAmLeptin,cg17133967,-13133.8491309736
DNAmLeptin,cg17639894,-31632.2071322588
DNAmLeptin,cg13657511,922.373335594295
DNAmLeptin,cg26411299,1171.15543201765
DNAmLeptin,cg05425050,20186.8943998661
DNAmLeptin,cg11058730,-12052.8434525874
DNAmLeptin,cg05590616,2424.66542631047
DNAmLeptin,cg07268726,1831.98671879057
DNAmLeptin,cg02780017,96.1590590434567
DNAmLeptin,cg05710301,4653.13655315571
DNAmLeptin,cg00574958,-23541.5987895019
DNAmLeptin,cg02580722,8795.942607765
DNAmLeptin,cg11507178,-1818.35035794347
DNAmLeptin,cg08832227,82.6929648863957
DNAmLeptin,cg22047262,2295.24315634072
DNAmLeptin,cg11043909,3732.59911657676
DNAmLeptin,cg06705834,-3207.65970872348
DNAmLeptin,cg17177219,329.29584253114
DNAmLeptin,cg24805559,766.139983062868
DNAmLeptin,cg10323552,-891.501698509154
DNAmLeptin,cg13649020,-3158.70656359694
DNAmLeptin,cg01936220,-411.307955710268
DNAmLeptin,cg09225388,1731.88341842356
DNAmLeptin,cg05241355,983.47309750624
DNAmLeptin,cg21112391,230.005207516121
DNAmLeptin,cg12155356,-3108.40161501956
DNAmLeptin,cg08140104,1348.39890035661
DNAmLeptin,cg01823956,-6972.36939416829
DNAmLeptin,cg10439456,571.923255611088
DNAmLeptin,cg21791657,-2935.4754565712
DNAmLeptin,cg19510604,-5604.5693616451
DNAmLeptin,cg07120314,177527.173478332
DNAmLeptin,cg10530344,-466.533547805523
DNAmLeptin,cg21658515,-8259.56287915251
DNAmLeptin,cg16708495,1614.26313349928
DNAmLeptin,cg03997502,97.839187820158
DNAmLeptin,cg08405844,-17.222687327297
DNAmLeptin,cg05144928,-111.865465739984
DNAmLeptin,cg09351263,-91.0817334689737
DNAmLeptin,cg22510362,703.784611834441
DNAmLeptin,cg03072681,-77.7011840130423
DNAmLeptin,cg06959205,-507.331461188373
DNAmLeptin,cg00892703,-1314.12911500189
DNAmLeptin,cg06912355,306.051005243716
DNAmLeptin,cg13606988,4565.82477169077
DNAmLeptin,cg16569347,4105.73841898989
DNAmLeptin,cg12165215,855.971464298738
DNAmLeptin,cg08667899,16368.7260969787
DNAmLeptin,cg01130991,3463.55980150901
DNAmLeptin,cg12054453,-375.346416088683
DNAmLeptin,cg18181703,-560.615052191057
DNAmLeptin,cg10508317,-6991.58699642001
DNAmLeptin,cg27637521,-1478.89972522674
DNAmLeptin,cg04243822,11248.3781954802
DNAmLeptin,cg12486944,-570.23629098447
DNAmLeptin,cg24391240,-6867.31161606347
DNAmLeptin,cg19617213,23322.3935601737
DNAmLeptin,cg12846567,9420.53087311173
DNAmLeptin,cg03358468,10295.2612898471
DNAmLeptin,cg18569704,1059.40400367292
DNAmLeptin,cg15001547,140.609673857804
DNAmLeptin,cg02991799,-26774.4128172257
DNAmLeptin,cg25450266,-1921.30082035149
DNAmLeptin,cg22030032,-5552.25502581919
DNAmLeptin,cg09915601,1767.01128846501
DNAmLeptin,cg03443360,3006.45438262568
DNAmLeptin,cg17758363,531.042312484823
DNAmLeptin,cg14928764,2315.70996510231
DNAmLeptin,cg11850311,24469.4081405897
DNAmLeptin,cg14234805,-2124.11079872216
DNAmLeptin,cg20747455,411.587592914919
DNAmLeptin,cg12112556,-2511.50775502831
DNAmLeptin,cg17262492,7076.65922177135
DNAmLeptin,cg07871532,232.086039565899
DNAmLeptin,cg08548559,-179.048584375293
DNAmLeptin,cg27115863,-2274.22974125818
DNAmLeptin,cg22650271,7641.21896133737
DNAmLeptin,cg19778944,-29876.2929659957
DNAmLeptin,cg23083672,2041.96077709998
DNAmLeptin,cg02758183,-4899.27423294723
DNAmLeptin,cg20308511,81.1718921967591
DNAmLeptin,cg21412053,-1385.11265623846
DNAmLeptin,cg26071410,875.035419709493
DNAmLeptin,cg09625066,-4639.95040196406
DNAmLeptin,cg11235848,2973.03123913895
DNAmLeptin,cg02311013,-2170.98805297106
DNAmLeptin,cg21664443,-3061.6496321072
DNAmLeptin,cg05127178,385.377341658311
DNAmLeptin,cg19110434,-127.520036998785
DNAmLeptin,cg25697726,2148.52055740416
DNAmLeptin,cg03204600,3238.20618160118
DNAmLeptin,cg11049305,107.11500819539
DNAmLeptin,cg13501581,-4270.71510684736
DNAmLeptin,cg01564693,-4136.36101721032
DNAmLeptin,cg10509982,-482.736702070214
DNAmLeptin,cg20557017,1316.6882320004
DNAmLeptin,cg05373692,377.143953441937
DNAmLeptin,cg05470074,466.559190883624
DNAmLeptin,cg08262933,1120.54900952881
DNAmLeptin,cg15062055,477.519190887478
DNAmLeptin,cg12889449,1366.46230107142
DNAmLeptin,cg23955970,-212.868977416835
DNAmLeptin,cg05530348,-1102.28819649603
DNAmLeptin,cg11595135,3745.52052387885
DNAmLeptin,cg06298190,251.090592792346
DNAmLeptin,cg20686207,381.682562627476
DNAmLeptin,cg14686949,-795.856758321718
DNAmLeptin,cg18003791,2671.47572580797
DNAmLeptin,cg05295197,-1501.56299072201
DNAmLeptin,cg23106779,2762.07945837656
DNAmPACKYRS,Intercept,-31.9970222651254
DNAmPACKYRS,Age,0.142143891131947
DNAmPACKYRS,cg20462449,14.6979494720327
DNAmPACKYRS,cg19802390,0.459989488978114
DNAmPACKYRS,cg14084907,0.382295597836024
DNAmPACKYRS,cg23251761,7.98643688238836
DNAmPACKYRS,cg14825555,1.68030998029276
DNAmPACKYRS,cg04967775,1.09674978292199
DNAmPACKYRS,cg05817517,16.3038239229503
DNAmPACKYRS,cg00500789,2.40145795984099
DNAmPACKYRS,cg23800435,0.685907032430619
DNAmPACKYRS,cg08871545,1.67731896316464
DNAmPACKYRS,cg04135242,21.5015646679567
DNAmPACKYRS,cg25189904,-2.09610029516411
DNAmPACKYRS,cg16511983,2.29273054082724
DNAmPACKYRS,cg12067764,0.12879625572885
DNAmPACKYRS,cg09396704,0.518900280144804
DNAmPACKYRS,cg17440248,9.51724485508574
DNAmPACKYRS,cg01491219,1.3636955626447
DNAmPACKYRS,cg02356786,1.77540206096062
DNAmPACKYRS,cg08980304,2.12449206480519
DNAmPACKYRS,cg26881591,3.70830918311292
DNAmPACKYRS,cg14528537,3.04607536798737
DNAmPACKYRS,cg04053045,1.32742034196248
DNAmPACKYRS,cg05515143,-0.606291600307469
DNAmPACKYRS,cg06625640,-1.11719718981941
DNAmPACKYRS,cg00102512,-13.9564971948168
DNAmPACKYRS,cg06372850,0.365790372119923
DNAmPACKYRS,cg16978914,-0.648516871169551
DNAmPACKYRS,cg00706683,4.88143220041518
DNAmPACKYRS,cg06644428,-24.6948637734102
DNAmPACKYRS,cg21566642,-37.7870012447608
DNAmPACKYRS,cg21120063,-0.580799608185742
DNAmPACKYRS,cg00356999,4.31089227275865
DNAmPACKYRS,cg02931526,-2.0803486910977
DNAmPACKYRS,cg19393314,7.75710876937491
DNAmPACKYRS,cg15876825,1.51676237179483
DNAmPACKYRS,cg21770393,0.0651283623485916
DNAmPACKYRS,cg01206872,14.4759807353117
DNAmPACKYRS,cg02019988,0.125763967874735
DNAmPACKYRS,cg04785972,1.51886429192315
DNAmPACKYRS,cg19859270,-47.3862647402879
DNAmPACKYRS,cg16665506,0.319724421158259
DNAmPACKYRS,cg01328703,13.8539035114604
DNAmPACKYRS,cg17894318,2.06531411591861
DNAmPACKYRS,cg17500754,1.70075137220758
DNAmPACKYRS,cg21924273,67.5052368273694
DNAmPACKYRS,cg22518157,1.55480259550924
DNAmPACKYRS,cg22659049,0.0841504622873362
DNAmPACKYRS,cg25806704,-2.58635668004444
DNAmPACKYRS,cg07973162,-0.290174324463848
DNAmPACKYRS,cg10144483,-0.150281185008359
DNAmPACKYRS,cg11554391,-1.62519690255839
DNAmPACKYRS,cg05575921,-43.0869321976364
DNAmPACKYRS,cg03604011,4.06066846834878
DNAmPACKYRS,cg12035880,0.599925083640825
DNAmPACKYRS,cg19601991,12.724887094254
DNAmPACKYRS,cg26921969,6.55546727281349
DNAmPACKYRS,cg04836987,3.11781651744991
DNAmPACKYRS,cg15658426,-0.330927598395625
DNAmPACKYRS,cg21777188,0.0912937751537247
DNAmPACKYRS,cg05845376,1.14868755542978
DNAmPACKYRS,cg07039560,0.489136760712316
DNAmPACKYRS,cg25587069,17.9669470944082
DNAmPACKYRS,cg13667243,2.38133155647753
DNAmPACKYRS,cg12363682,0.107930599294924
DNAmPACKYRS,cg07412232,-2.7710038444838
DNAmPACKYRS,cg15174951,23.3497707216325
DNAmPACKYRS,cg18892128,1.86177276472886
DNAmPACKYRS,cg14924781,5.00374913487411
DNAmPACKYRS,cg25955180,0.961628706506111
DNAmPACKYRS,cg27067781,2.99163377705212
DNAmPACKYRS,cg21091547,-6.68685130442608
DNAmPACKYRS,cg26470115,3.0633958430139
DNAmPACKYRS,cg04344923,2.78360408387702
DNAmPACKYRS,cg06413272,0.147775649414552
DNAmPACKYRS,cg02817030,5.36551187244254
DNAmPACKYRS,cg26403206,-5.95183044635111
DNAmPACKYRS,cg15777014,2.74731728482981
DNAmPACKYRS,cg01704252,4.82941904453433
DNAmPACKYRS,cg15600935,21.9966521953428
DNAmPACKYRS,cg25949550,-17.2476742787436
DNAmPACKYRS,cg11207515,0.139611859212026
DNAmPACKYRS,cg09159795,1.82211862256319
DNAmPACKYRS,cg07338119,-3.47170501963014
DNAmPACKYRS,cg09608412,11.0856958969405
DNAmPACKYRS,cg14700531,2.48389493901874
DNAmPACKYRS,cg03900851,16.0110062264822
DNAmPACKYRS,cg27272363,0.0843516272265293
DNAmPACKYRS,cg16821867,-3.8599984736232
DNAmPACKYRS,cg15410835,-0.828013887763028
DNAmPACKYRS,cg00844308,-1.48977851323529
DNAmPACKYRS,cg13728106,-4.18736177716351
DNAmPACKYRS,cg19012696,-4.0725489876124
DNAmPACKYRS,cg17886420,0.690595071835599
DNAmPACKYRS,cg12465010,-0.869500274574476
DNAmPACKYRS,cg15777335,14.2026687829872
DNAmPACKYRS,cg03634479,6.55113745520185
DNAmPACKYRS,cg13458005,0.388134632294998
DNAmPACKYRS,cg14371731,7.68339443701968
DNAmPACKYRS,cg23322172,10.8085544035908
DNAmPACKYRS,cg02089135,6.16044626479739
DNAmPACKYRS,cg05747812,0.373792871880899
DNAmPACKYRS,cg11019008,21.3900806198155
DNAmPACKYRS,cg02580250,-1.38642830628294
DNAmPACKYRS,cg24869272,0.936046849354524
DNAmPACKYRS,cg23938637,0.538599491145041
DNAmPACKYRS,cg09690118,0.16471948604459
DNAmPACKYRS,cg01518025,2.13094553474441
DNAmPACKYRS,cg06809342,1.25372973456225
DNAmPACKYRS,cg00161556,0.00451697396836567
DNAmPACKYRS,cg06911753,43.56481497449
DNAmPACKYRS,cg04265051,1.20588902923523
DNAmPACKYRS,cg16385335,3.59710784906099
DNAmPACKYRS,cg11660018,-6.72241571820176
DNAmPACKYRS,cg23771366,-2.42186667650778
DNAmPACKYRS,cg12051762,2.05175384091957
DNAmPACKYRS,cg10130564,0.196302622137308
DNAmPACKYRS,cg19174059,-8.43663535828161
DNAmPACKYRS,cg04832325,0.51476945180142
DNAmPACKYRS,cg08161922,1.37628508740916
DNAmPACKYRS,cg00417288,0.625992975576216
DNAmPACKYRS,cg21368094,9.70084655087742
DNAmPACKYRS,cg05661164,1.19049053324334
DNAmPACKYRS,cg09244872,-6.64778097181336
DNAmPACKYRS,cg22277972,-15.6688119377046
DNAmPACKYRS,cg13406893,1.71103988334117
DNAmPACKYRS,cg12384004,-0.0534154616280657
DNAmPACKYRS,cg17116694,13.0657691345368
DNAmPACKYRS,cg25939203,28.143952960809
DNAmPACKYRS,cg02922734,-18.410519742917
DNAmPACKYRS,cg01873886,1.14606223668018
DNAmPACKYRS,cg01637125,1.5763132514228
DNAmPACKYRS,cg10920224,0.513419727480095
DNAmPACKYRS,cg18425651,-18.5717886498837
DNAmPACKYRS,cg13316619,-0.139014388632699
DNAmPACKYRS,cg23047825,-2.45291708580232
DNAmPACKYRS,cg08923669,0.00202153785421174
DNAmPACKYRS,cg06259664,3.22537538153645
DNAmPACKYRS,cg05090127,3.22513845564554
DNAmPACKYRS,cg01960979,-1.56476388049498
DNAmPACKYRS,cg06213463,50.4919820688236
DNAmPACKYRS,cg01773760,14.6000561512209
DNAmPACKYRS,cg01130056,-6.10587675120289
DNAmPACKYRS,cg03974717,11.2447618685314
DNAmPACKYRS,cg26573797,-47.7965192206552
DNAmPACKYRS,cg06127256,13.2641232100067
DNAmPACKYRS,cg03574306,0.14593427615998
DNAmPACKYRS,cg08439518,0.811635344011555
DNAmPACKYRS,cg11235787,-4.146216477151
DNAmPACKYRS,cg20361594,11.3341451220334
DNAmPACKYRS,cg13029847,6.9099301016146
DNAmPACKYRS,cg00126959,9.99127558607299
DNAmPACKYRS,cg24093538,4.43293251120057
DNAmPACKYRS,cg16067628,2.4390197642919
DNAmPACKYRS,cg15258649,0.0924702406650952
DNAmPACKYRS,cg03294557,0.61196655962309
DNAmPACKYRS,cg23777956,2.81638720154006
DNAmPACKYRS,cg03636183,-52.8677065603945
DNAmPACKYRS,cg06418475,-3.95091083190247
DNAmPACKYRS,cg27152890,2.31735329352677
DNAmPACKYRS,cg09438320,-3.72868334010565
DNAmPACKYRS,cg12157673,0.471970569132037
DNAmPACKYRS,cg22455450,8.49006313443808
DNAmPACKYRS,cg05303999,-10.049570810773
DNAmPACKYRS,cg16416603,6.46028730442188
DNAmPACKYRS,cg05276137,-2.03077579560223
DNAmPACKYRS,cg16983817,9.32487397482905
DNAmPACKYRS,cg00744433,0.578512272199634
DNAmPACKYRS,cg08706141,4.53802292976569
DNAmPACKYRS,cg03860256,2.32097912743314
DNAmPACKYRS,cg27087885,3.43767425416898
DNAmPACKYRS,cg20448001,0.776821609934902
DNAmPACKYRS,cg15480287,-3.67702191403522
DNAmlogCRP,Intercept,-0.231448447404901
DNAmlogCRP,cg01391867,-0.238113902794343
DNAmlogCRP,cg06298190,0.137911204133245
DNAmlogCRP,cg03110633,0.397842819411156
DNAmlogCRP,cg05303999,0.445975089812927
DNAmlogCRP,cg01130991,0.0650289317618541
DNAmlogCRP,cg13316619,-0.110376167407921
DNAmlogCRP,cg20747455,0.00262369111060526
DNAmlogCRP,cg26471058,0.138110767711696
DNAmlogCRP,cg02135821,-1.93918153435153
DNAmlogCRP,cg18376497,0.0290833279859296
DNAmlogCRP,cg12035880,0.282808740418203
DNAmlogCRP,cg02713068,0.967231854131495
DNAmlogCRP,cg02495445,-0.0922653844824792
DNAmlogCRP,cg03788610,-0.206732526434766
DNAmlogCRP,cg08055490,-0.809032736914677
DNAmlogCRP,cg06975311,3.30812424566986
DNAmlogCRP,cg22163406,0.311550840545598
DNAmlogCRP,cg22455450,0.249580431786243
DNAmlogCRP,cg03574306,0.00949459167083304
DNAmlogCRP,cg13155421,-0.539456203631907
DNAmlogCRP,cg22902266,0.852174721397024
DNAmlogCRP,cg09566331,0.0307425084892451
DNAmlogCRP,cg26403843,0.0284275141780565
DNAmlogCRP,cg06560379,-1.27536248802467
DNAmlogCRP,cg13565994,2.4634284520327
DNAmlogCRP,cg07989867,0.0857185208163574
DNAmlogCRP,cg21658515,-0.825680811451338
DNAmlogCRP,cg05313771,-1.23740174612848
DNAmlogCRP,cg12363682,0.298405138531162
DNAmlogCRP,cg19647685,-0.224784854734106
DNAmlogCRP,cg13875901,-0.0444336202909413
DNAmlogCRP,cg18394552,0.109221770941624
DNAmlogCRP,cg00534468,0.377508176989093
DNAmlogCRP,cg05144928,-0.0485941716121797
DNAmlogCRP,cg27145096,0.145893108291569
DNAmlogCRP,cg16511983,0.00322122458477084
DNAmlogCRP,cg01328703,0.862068823202826
DNAmlogCRP,cg02415341,0.173006782383421
DNAmlogCRP,cg17440248,0.144489406246425
DNAmlogCRP,cg07573872,-0.288427198090015
DNAmlogCRP,cg21789941,0.125965088056451
DNAmlogCRP,cg08923669,0.0403899722283293
DNAmlogCRP,cg10000096,-0.31753367224886
DNAmlogCRP,cg08548559,-0.967510553529195
DNAmlogCRP,cg06690548,-0.677203481732768
DNAmlogCRP,cg21992507,-0.556082935241636
DNAmlogCRP,cg09584650,-0.0437100748662398
DNAmlogCRP,cg10636246,-2.97714813687121
DNAmlogCRP,cg16983817,0.289651006474366
DNAmlogCRP,cg14371731,0.141200635874921
DNAmlogCRP,cg10068417,-0.256117790426861
DNAmlogCRP,cg13573587,-0.196470585818446
DNAmlogCRP,cg20459712,0.442286664654923
DNAmlogCRP,cg02991799,-1.98079524765768
DNAmlogCRP,cg22620356,0.10217601960006
DNAmlogCRP,cg06722193,-0.0793516332613646
DNAmlogCRP,cg16558846,-0.187660653137305
DNAmlogCRP,cg07039560,-0.0510264185760652
DNAmlogCRP,cg17286012,0.232336474887622
DNAmlogCRP,cg22518157,0.834496730292298
DNAmlogCRP,cg01624571,0.413250364465007
DNAmlogCRP,cg26853093,-1.5361303985005
DNAmlogCRP,cg17501210,-1.50689974439882
DNAmlogCRP,cg04661709,0.0257262907063853
DNAmlogCRP,cg21960184,2.0548310979171
DNAmlogCRP,cg12396523,-0.226234599558592
DNAmlogCRP,cg14955976,-0.31838215762001
DNAmlogCRP,cg14825555,0.00647983218838625
DNAmlogCRP,cg11020638,1.14956493917483
DNAmlogCRP,cg06500161,0.3494536490762
DNAmlogCRP,cg07539443,-0.118145673810744
DNAmlogCRP,cg05470074,0.20702053893912
DNAmlogCRP,cg12458003,0.778143532119347
DNAmlogCRP,cg03400403,0.696683396072842
DNAmlogCRP,cg20433952,0.0311896360172498
DNAmlogCRP,cg01564693,-0.355193575725789
DNAmlogCRP,cg03699074,-1.05553988534614
