CpGmarker,mean
"cg00666845",0.697842836966178
"cg09131339",0.342691699576345
"cg06967124",0.723034196497105
"cg21680327",0.456019115527361
"cg15102387",0.884329682606304
"cg26954951",0.739978797024999
"cg21523601",0.844599977435902
"cg01278041",0.817622547203771
"cg21188610",0.860949628540028
"cg03440414",0.854169191502234
"cg00105640",0.580282548856868
"cg13565215",0.740185972476541
"cg22147446",0.515463209074953
"cg09994445",0.885662426009792
"cg24032269",0.859872891143041
"cg17152981",0.409810505906325
"cg09007470",0.616023654758378
"cg18568589",0.424135692269806
"cg22385719",0.0923352916248022
"cg07212543",0.90121757725595
"cg20992785",0.478510826228052
"cg03724423",0.481740933852022
"cg21684411",0.113155373337874
"cg16151651",0.507735795092933
"cg20172563",0.849741599674228
"cg00260883",0.300810359115601
"cg06489606",0.729455999613362
"cg23666170",0.274324070816469
"cg02614657",0.579359040159844
"cg27239981",0.39333849757907
"cg19774365",0.308709681345135
"cg08061334",0.895257815357153
"cg14396214",0.244192057370257
"cg09008322",0.728322193992123
"cg07296387",0.747578824242431
"cg06489367",0.564324922318982
"cg21284779",0.481681788870778
"cg26434197",0.455211205369219
"cg06872136",0.112929422357964
"cg07638500",0.452827547235949
"cg13133560",0.739151072988388
"cg19611392",0.537842849878477
"cg19319037",0.648589126973516
"cg13676220",0.785868799101349
"cg11183935",0.871171495940002
"cg11505841",0.774652821952836
"cg12743978",0.215930205928965
"cg23418180",0.129153882444922
"cg13637654",0.260274804355245
"cg00147627",0.907738263607527
"cg25120945",0.2119907712099
"cg13390284",0.515326801675607
"cg06414073",0.386183096850899
"cg10582556",0.860653593760067
"cg25841008",0.624742598623552
"cg07618435",0.768274270569688
"cg18938313",0.855618319255101
"cg12956304",0.857059741899952
"cg18121862",0.788272250495165
"cg18469224",0.963187047841848
"cg11083715",0.552524823394156
"cg00917031",0.451809091736053
"cg09115646",0.973590744375881
"cg09476130",0.678156872601153
"cg04325632",0.617414708563816
"cg13519918",0.699684042300364
"cg17500703",0.556556686162271
"cg06051912",0.783468368064887
"cg18151487",0.662949289174946
"cg14093936",0.45256073309568
"cg17192247",0.388693739501701
"cg05854217",0.337820706276523
"cg23526087",0.74632961942588
"cg25976340",0.696642639892837
"cg05541267",0.840073662324268
"cg14353649",0.564262980147131
"cg15691199",0.1123807355547
"cg19126615",0.685679925159742
"cg15372959",0.296681885998685
"cg24086068",0.81575640079618
"cg02014853",0.428850109910863
"cg07726953",0.145983938829604
"cg07821297",0.533392587823559
"cg11203293",0.787347103585754
"cg08490115",0.104923963720649
"cg05983405",0.919498340291533
"cg08231730",0.326829277773835
"cg04205744",0.882630449721041
"cg24223075",0.820431678849635
"cg16330755",0.844108910133045
"cg12200412",0.730544670218543
"cg25679475",0.869696856690174
"cg03655692",0.796281138633994
"cg04391048",0.677428284800856
"cg17221856",0.881049202039371
"cg07195118",0.896436718042088
"cg23704195",0.414208568389766
"cg21936552",0.51337758851611
"cg24681408",0.822190333527199
"cg15132169",0.424087746487919
"cg07018645",0.869771073807161
"cg27331871",0.312011704762124
"cg10319893",0.209890968419464
"cg11760198",0.448937105337026
"cg11691535",0.888332537355014
"cg19784721",0.205829296577126
"cg20190772",0.562706664236417
"cg18396357",0.479671144934766
"cg06601473",0.948119720481304
"cg14043316",0.775726654627784
"cg03827689",0.099594615941843
"cg27031754",0.844450130259642
"cg10372920",0.332878945505194
"cg06759971",0.322937055423809
"cg00101728",0.610521247881073
"cg08965235",0.25817864227925
"cg12045999",0.850507554463042
"cg08616943",0.735276444882841
"cg07514654",0.791570618031333
"cg13906860",0.354759523473479
"cg10435245",0.42928557559553
"cg04913803",0.764087377080049
"cg22842860",0.274256013168269
"cg01022780",0.296452357160286
"cg14019407",0.853716604017206
"cg11964308",0.32288172633038
"cg08441850",0.711450108184127
"cg12793733",0.927890828166769
"cg06178887",0.738769170948333
"cg26899399",0.875014894372535
"cg27585074",0.549278271538243
"cg08454507",0.239967175832075
"cg11794215",0.737089502453186
"cg08009669",0.243791871170779
"cg04114655",0.570282811646226
"cg01619416",0.855460287929242
"cg26133266",0.382913916146118
"cg03284554",0.442432697201253
"cg12257439",0.608085093420332
"cg15286847",0.765268811324363
"cg26812610",0.932140382309732
"cg23762517",0.567899569611904
"cg18142262",0.378238726262632
"cg16755348",0.718843357354568
"cg13622355",0.564608394292806
"cg14944696",0.659286376286539
"cg02331883",0.479960076027304
"cg19411272",0.84116070546595
"cg03555881",0.943379800534536
"cg27589058",0.497232296924932
"cg09594635",0.914322933950963
"cg16738646",0.321454104664844
"cg26127114",0.852073881081996
"cg24930536",0.859072385743489
"cg13360823",0.406160482706809
"cg01620164",0.726039870952491
"cg00414835",0.811447537562468
"cg25120513",0.820111369095643
"cg19037304",0.0887162554043938
"cg02168584",0.23064461073211
"cg08371224",0.795359391398107
"cg04348251",0.928047627077921
"cg01226231",0.921164643174935
"cg06806711",0.517824483138926
"cg11710969",0.314543793395756
"cg17083429",0.585632239980679
"cg24550644",0.17008549017152
"cg00259249",0.755604217751338
"cg13578465",0.782638805438932
"cg14377594",0.258992488066618
"cg14382215",0.883218605536148
"cg18413900",0.737058673929998
"cg08381918",0.660033350884535
"cg19975759",0.926037544146046
"cg19592472",0.480429579840877
"cg01561719",0.432337099977246
"cg22021794",0.840439395686191
"cg12143439",0.123152497718969
"cg22306038",0.826517521411728
"cg24883498",0.292126668267175
"cg01064979",0.441022280222035
"cg12213260",0.666393752681389
"cg12513221",0.296963678519294
"cg23435118",0.40296557258372
"cg19645298",0.482242473350551
"cg00182893",0.729543830128608
"cg03392571",0.692496945708907
"cg00431050",0.720887705960163
"cg08119452",0.380544476881713
"cg26689077",0.456902289289384
"cg16185299",0.606437824527501
"cg23837191",0.0659208215005177
"cg13963033",0.65903620554206
"cg19417168",0.541897601647274
"cg09158821",0.775444567749754
"cg02590856",0.0217325227488242
"cg19089201",0.873848916332747
"cg21152753",0.886761369805515
"cg07157757",0.962096026426699
"cg05788080",0.633056720378227
"cg05599723",0.545111821748305
"cg26379258",0.133529802536306
"cg04106201",0.929020514722972
"cg00374672",0.336683820876538
"cg23662734",0.810710961251961
"cg16248756",0.306599930402138
"cg14665690",0.285230833767165
"cg15073708",0.758505768088861
"cg19431235",0.925174980738333
"cg27658026",0.819355110316281
"cg04508332",0.956895659897957
"cg19005438",0.462054913917445
"cg23242863",0.0685180641265501
"cg15261730",0.457034123612986
"cg24330386",0.651065374803553
"cg05414903",0.678406547774288
"cg14780466",0.560204416917441
"cg06365843",0.767097112720625
"cg18869709",0.639349187134131
"cg15805490",0.830621063630819
"cg14801864",0.550397570394119
"cg07836225",0.731877132879264
"cg23201812",0.184097036169963
"cg14299480",0.743022484511311
"cg18822613",0.689352128065824
"cg20411127",0.936533942457636
"cg25953350",0.372673189429817
"cg16236785",0.704388646906968
"cg07622079",0.91123750517497
"cg13348458",0.34185123703164
"cg02514143",0.921909802573389
"cg14972155",0.724686824842577
"cg23596673",0.947755864853329
"cg02527527",0.423450639767158
"cg06330431",0.89165750186138
"cg05501357",0.528029479225319
"cg15304404",0.16099247497131
"cg00330170",0.274908963804485
"cg23256882",0.4744845407211
"cg19713429",0.287174149972339
"cg08440934",0.20301201334321
"cg13654085",0.828058947689345
"cg02431531",0.886657062723096
"cg01219426",0.483603897824396
"cg22724228",0.890424945334349
"cg01761595",0.707152504517114
"cg18565023",0.880998751943585
"cg27638126",0.192817048146276
"cg18909235",0.884549378859642
"cg06516865",0.336214181353724
"cg00260201",0.340205495149378
"cg27386529",0.507535267738541
"cg11312896",0.12791767463481
"cg26261270",0.952309537442808
"cg03270167",0.10990000273141
"cg12993663",0.755566042653681
"cg03890037",0.291242047547676
"cg08398132",0.625977162165177
"cg00057569",0.0863541595482004
"cg05283542",0.372351901404497
"cg23689615",0.658637059554415
"cg16267202",0.586809189449183
"cg08750510",0.81396164725726
"cg05779148",0.0630500326036311
"cg23956648",0.675044163504041
"cg05626536",0.832457500162528
"cg23192346",0.217907490843704
"cg12304930",0.858237339643976
"cg23110422",0.904077589210288
"cg21122199",0.646740064619737
"cg09436713",0.36460253623923
"cg07325893",0.850890681687454
"cg12662084",0.786595698423375
"cg08615650",0.717717000047138
"cg26050734",0.542128641794293
"cg12816198",0.667353951511102
"cg01572513",0.29754973055968
"cg06543101",0.655725996986394
"cg08822227",0.129088210240286
"cg19303898",0.642955580222558
"cg24647428",0.685077570507232
"cg14451382",0.103374618277698
"cg05547895",0.532710421480432
"cg07584669",0.686827625867682
"cg15567297",0.753909528053027
"cg26138978",0.909801806763283
"cg22473097",0.313228207697015
"cg19837601",0.815381720683372
"cg27111250",0.889001277127688
"cg26425132",0.862248079763318
"cg07167933",0.883185319478159
"cg18026955",0.108570653509229
"cg23799025",0.820640874591391
"cg08280368",0.841386440700128
"cg03447880",0.219433867877646
"cg04742384",0.844596520080635
"cg26110898",0.216424932858803
"cg10170269",0.854044480216181
"cg12302797",0.967394680152249
"cg15847527",0.799094560409801
"cg01625087",0.178086140098512
"cg06751898",0.534558209912249
"cg14711997",0.618051485614836
"cg13456504",0.0881250633721643
"cg11436462",0.307078851445131
"cg05175896",0.898153821707971
"cg17569842",0.504383334157118
"cg12564102",0.948452591567914
"cg25943118",0.832667764395489
"cg17586885",0.795236013904579
"cg04091702",0.593628265472028
"cg26703534",0.806526903337352
"cg03414898",0.864845722343364
"cg24224304",0.508588686452532
"cg05844798",0.877672842741346
"cg09840122",0.415909046616258
"cg26811159",0.178447298314717
"cg01993478",0.811704137012592
"cg21743307",0.64812042758203
"cg25325723",0.90655558846262
"cg07500707",0.121885307688487
"cg11117131",0.852612582944022
"cg01313363",0.417819303358176
"cg04319929",0.93102883073141
"cg10100424",0.816281441489497
"cg11113589",0.398364547969879
"cg24119469",0.825933688550637
"cg01275661",0.832567202962989
"cg19733633",0.685877000154785
"cg19397991",0.759808366826187
"cg25620356",0.118374246023396
"cg02498579",0.956836310410362
"cg02549628",0.258319732891923
"cg10372770",0.786967688658483
"cg07227049",0.576726701332023
"cg15164573",0.496951852534501
"cg13378656",0.435557294061313
"cg04598670",0.664671402084129
"cg08422420",0.16494380670337
"cg05871254",0.753702438108409
"cg07235053",0.551828492048233
"cg09505809",0.488646478344273
"cg02095334",0.896728905704041
"cg10364301",0.0570949448437424
"cg14286292",0.662805884661989
"cg16146806",0.759368812392064
"cg10275766",0.41110166536144
"cg08044694",0.479420811384645
"cg25627263",0.502383809488324
"cg27123071",0.182178641630626
"cg04834608",0.964834731925271
"cg19918057",0.804597182233951
"cg12833018",0.574161948226777
"cg24706505",0.331414065167471
"cg21931419",0.496955886157134
"cg23884217",0.861330356986033
"cg16214653",0.874339032262173
"cg25216196",0.28327173904347
"cg00634714",0.224967174353432
"cg24114371",0.871502349696594
"cg00572089",0.335494610442182
"cg18626035",0.81931695218055
"cg07576033",0.876793706241343
"cg07647771",0.65791837946125
"cg25629768",0.922480877722758
"cg21960364",0.797881044210025
"cg17499941",0.479697227241338
"cg00874835",0.042054378279192
"cg16711650",0.186359397216874
"cg10039928",0.600761490510049
"cg03927812",0.22198052887591
"cg02192472",0.170295081715699
"cg16143997",0.884437692139323
"cg24201793",0.787228014154852
"cg20938359",0.38278202161822
"cg20787196",0.0944655360578914
"cg16501140",0.889713467863467
"cg05824936",0.381172065010319
"cg23227726",0.59173408222232
"cg21402640",0.478690926392604
"cg18498241",0.415984585797239
"cg15592062",0.405181985251017
"cg02918577",0.26497002064793
"cg24351076",0.824562335648863
"cg10331462",0.959035558458334
"cg05072995",0.927548758389823
"cg00892324",0.438660262610418
"cg05083067",0.845424876821588
"cg17720150",0.903255321997477
"cg24163242",0.413676048302549
"cg14441480",0.558932521863818
"cg08702915",0.772090254174254
"cg18790325",0.188273847095226
"cg06635351",0.416127401033487
"cg08468732",0.745153764999894
"cg21901156",0.852716159698116
"cg09033006",0.611498505916685
"cg10469791",0.817225473683539
"cg20271330",0.543704731237291
"cg15331088",0.941417114294619
"cg19495351",0.700867827632602
"cg20495009",0.872464917566438
"cg06953773",0.317839417310179
"cg03269050",0.193348679466088
"cg25900902",0.86162443162058
"cg09289820",0.800671718923184
"cg05783139",0.0989249562756834
"cg05470468",0.990989362775796
"cg00213123",0.222758739739813
"cg12451120",0.485110811781992
"cg08893036",0.510095529133691
"cg03561416",0.909855331481035
"cg02053477",0.844124287553695
"cg23842170",0.229247067232894
"cg21236501",0.591328299620146
"cg19630681",0.602051321179158
"cg14154784",0.646321943313439
"cg05116378",0.635768411769913
"cg08642198",0.59438834446459
"cg00670721",0.851576868586239
"cg14440600",0.45593086615319
"cg25966599",0.797500553480262
"cg05014721",0.749377097692587
"cg15028756",0.322410075160711
"cg04141164",0.841678419507443
"cg04147906",0.237564932669199
"cg18488266",0.810301101056221
"cg14743534",0.194776548841751
"cg08732526",0.465780990844391
"cg13809236",0.84440911170471
"cg16882450",0.114247601458638
"cg13258700",0.168422125328877
"cg23433370",0.24610930938237
"cg06071604",0.786212022404587
"cg13458384",0.80062268139795
"cg12073353",0.0660532053096889
"cg09471587",0.889431531074084
"cg02769705",0.491090379230125
"cg22571038",0.0756073512831599
"cg03877420",0.454900263198874
"cg13304350",0.707394033649866
"cg08285915",0.562133296867471
"cg10794973",0.196665215826898
"cg06861426",0.182266206408357
"cg17878881",0.958613650117542
"cg01719405",0.498869797799996
"cg05193470",0.164210066765532
"cg16323609",0.562897204208413
"cg10821226",0.436034796180051
"cg01952989",0.726099715688506
"cg01259156",0.283411087478697
"cg21099332",0.248807575753324
"cg09885951",0.0603484626672963
"cg01669161",0.644127259090707
"cg14177418",0.205279414801772
"cg17342071",0.389488217299312
"cg19713083",0.083821156840704
"cg22989419",0.41337863869371
"cg16719560",0.140299182487415
"cg15295732",0.791788983131698
"cg20641794",0.843757398303919
"cg06069861",0.160658063528861
"cg10366093",0.180192043190758
"cg07616471",0.89661248119269
"cg22982570",0.55599957229007
"cg10754935",0.322849890885152
"cg15610667",0.334075917410355
"cg25316512",0.703066780778012
"cg25112191",0.762124750851153
"cg13798745",0.591661398549349
"cg03131767",0.8928531750718
"cg07662121",0.0568380220253126
"cg21107573",0.946040457725363
"cg17984267",0.788016381796436
"cg15230397",0.702183950116935
"cg01479232",0.730570174731178
"cg03682581",0.427366469074266
"cg09318283",0.698077624017436
"cg09347824",0.752042161088183
"cg17738521",0.131349442339757
"cg13853953",0.901866116157621
"cg17554194",0.268908901798889
"cg15974673",0.16170235146437
"cg08529825",0.749667828816245
"cg06974428",0.650074162543809
"cg10921709",0.428620716181116
"cg16004427",0.134347987057034
"cg15617537",0.853674785419563
"cg13321259",0.222952615723071
"cg16316624",0.165672690146915
"cg13963553",0.127904075624223
"cg03416521",0.907183737400556
"cg16296679",0.744906491634734
"cg07507418",0.662214049191604
"cg19788317",0.292941490420796
"cg08324862",0.739821337019083
"cg04948906",0.129156128783162
"cg11808699",0.514540032657481
"cg12432038",0.77504208958748
"cg20609803",0.522625911196551
"cg13237945",0.744093495521454
"cg03286535",0.8532741300215
"cg01625242",0.341495117471471
"cg26451415",0.274847083450381
"cg06457408",0.691992888074898
"cg00923634",0.634642794871007
"cg20663777",0.926046260178417
"cg21928974",0.958959086897114
"cg08123256",0.860644018017174
"cg26308113",0.0332925025085069
"cg19134568",0.325561598013101
"cg24061122",0.402390065508903
"cg00720829",0.766333254146499
"cg25124739",0.323523055887909
"cg03359095",0.710139263509517
"cg04774822",0.766671240643728
"cg19882886",0.850865207271227
"cg06903658",0.950163728031302
"cg25692524",0.139626378575413
"cg14961117",0.848142023173609
"cg10584024",0.428295942119639
"cg15025240",0.404599770818
"cg02530834",0.865542873521392
"cg22517995",0.179173832766147
"cg14472806",0.329575281617135
"cg19843939",0.0570131676446076
"cg06582782",0.915509810421044
"cg02136596",0.66094142405009
"cg25024321",0.804538405309371
"cg24753061",0.533206751891083
"cg13463203",0.900894421674221
"cg08080213",0.85931375498645
"cg18915128",0.474877161352282
"cg14319773",0.921282244604063
"cg06830360",0.113023498090716
"cg20874785",0.53722553972338
"cg05373339",0.79697888023358
"cg13972793",0.577547530652784
"cg00352043",0.133344417932736
"cg07076915",0.431313805626627
"cg01681847",0.496275546551947
"cg00672936",0.75052509312113
"cg24723561",0.673867926961288
"cg11658781",0.811967539100921
"cg21249659",0.496429928859937
"cg06257936",0.635843968130631
"cg07538204",0.296152929362277
"cg25738326",0.228560936542271
"cg12649238",0.69121340557982
"cg04062119",0.900290660515986
"cg02469356",0.929394189842851
"cg22245585",0.584043623419758
"cg03445151",0.782623054567361
"cg05138681",0.844086578554754
"cg02156296",0.469964486739015
"cg15503081",0.171079084800745
"cg24519413",0.200185225902175
"cg01235659",0.799014587605363
"cg04610235",0.868041787746235
"cg12958778",0.779896488749486
"cg23869743",0.318000792794475
"cg01820962",0.871125098989517
"cg21254883",0.881310396503989
"cg21386586",0.730834591451843
"cg04232360",0.851365557541158
"cg03601372",0.843418527783221
"cg02456288",0.207215737959139
"cg20215476",0.235975427499737
"cg20707023",0.138998256398013
"cg12179661",0.667806124985604
"cg08266712",0.902657441871959
"cg18394854",0.769286285416064
"cg02854229",0.671866448425999
"cg08644356",0.657907561890788
"cg18924229",0.857377006412345
"cg18931760",0.889418759512058
"cg21063716",0.301567666411194
"cg16060330",0.929098624227244
"cg01192291",0.89238049532599
"cg16621560",0.748891884721295
"cg03307659",0.712567226625872
"cg21376774",0.119949907537538
"cg27007439",0.911882883043086
"cg06794141",0.700651439075495
"cg07065220",0.238551352395144
"cg14015765",0.571764829448456
"cg14515803",0.744998527750625
"cg15727287",0.214719153857199
"cg19708055",0.825079202537032
"cg11808531",0.823753831856875
"cg19265972",0.295063393158461
"cg10902144",0.349522767513534
"cg04183804",0.814740112016326
"cg07157834",0.743674230519024
"cg26272651",0.495886944721334
"cg22726414",0.936116859887839
"cg11732226",0.154501270446869
"cg21513009",0.640534218476896
"cg00122679",0.794013493416387
"cg25437304",0.626045058990299
"cg05786314",0.671324910636169
"cg04862556",0.423028915690252
"cg23143104",0.860017100052007
"cg19967668",0.662801788940216
"cg06565975",0.969953893941531
"cg13896204",0.810380897742042
"cg27343325",0.743146935480249
"cg20917891",0.172618139710994
"cg27231166",0.932128281076847
"cg18450420",0.687748289851555
"cg14065590",0.826326936419888
"cg27113326",0.892588060964458
"cg18898103",0.84189880396079
"cg26274929",0.73572901053195
"cg16289210",0.419937121997058
"cg19593741",0.865021824465941
"cg26960012",0.898058507734207
"cg05131696",0.407773665137422
"cg05493580",0.315181918178813
"cg01710361",0.196884545494488
"cg21715189",0.678301004768391
"cg05577810",0.246894842790951
"cg08970050",0.0675653302071558
"cg04359527",0.232368579938384
"cg27355006",0.628766227675108
"cg05824218",0.639390820616895
"cg26540004",0.729227087234857
"cg26685941",0.175669128236213
"cg13475995",0.743978785317118
"cg06449334",0.32414833661433
"cg18124917",0.206824279863042
"cg14927855",0.764507858167122
"cg24250393",0.212432545316985
"cg14665413",0.265429522927768
"cg15772470",0.903188926927289
"cg18109033",0.237528921802105
"cg14895961",0.365164312773347
"cg25351353",0.981772073646931
"cg13734401",0.576059503142317
"cg25284397",0.618352082619061
"cg25818583",0.735343198304467
"cg01316659",0.667716748700932
"cg02023548",0.826801940118836
"cg24343973",0.846292624869111
"cg09617135",0.235367953386185
"cg03576748",0.706082892977838
"cg11731671",0.449819848374845
"cg08151623",0.41721482809054
"cg04940214",0.835925435706443
"cg16320249",0.228224121362421
"cg14680921",0.665023956861676
"cg03091070",0.89605582395493
"cg24694665",0.849304503338919
"cg05368547",0.942688665462522
"cg14620839",0.878763670741407
"cg20728490",0.515084687312859
"cg18718692",0.812334038080752
"cg15205559",0.847789074813528
"cg24628816",0.927862216601174
"cg13565492",0.0960157616610274
"cg06877486",0.247719836321823
"cg01670306",0.543272298734004
"cg14292522",0.451126743588115
"cg10558740",0.880307600836233
"cg07207490",0.549604853136835
"cg20988073",0.506405468834135
"cg15414638",0.0712634672408392
"cg00215902",0.796525243083068
"cg06355720",0.541211889001336
"cg23471067",0.463727660277149
"cg16097772",0.471300931837994
"cg03083228",0.47827028387999
"cg26028489",0.841267263402582
"cg04606830",0.903998741977966
"cg22261866",0.212532356084462
"cg12889594",0.829867671717058
"cg15128679",0.649430276816265
"cg00956964",0.202152589941705
"cg07490070",0.186042085898405
"cg23656083",0.691676854940223
"cg27066438",0.906780864075863
"cg15212418",0.88002633841036
"cg03743205",0.25019400167715
"cg11195298",0.337730645600001
"cg11587640",0.287753349054443
"cg14136168",0.303756024826858
"cg01011769",0.321937656969251
"cg22539431",0.405060090484844
"cg27084712",0.838255281165737
"cg20055861",0.76822837001111
"cg02728595",0.0256124238420694
"cg14518658",0.538228406327393
"cg17890940",0.879419277784317
"cg09779339",0.906822588531683
"cg27446137",0.654223234120427
"cg25455408",0.897291998259572
"cg25608490",0.277374477773429
"cg05730027",0.768137309433245
"cg20348196",0.34444570930733
"cg23195547",0.78943617082076
"cg11577461",0.816334226235278
"cg16907514",0.473354607589806
"cg05564251",0.74739971688104
"cg17413120",0.772769645299677
"cg03427298",0.747996374771089
"cg10552126",0.110791772349904
"cg03669175",0.495938789837865
"cg24315421",0.216563838360393
"cg14369318",0.150362318366948
"cg14661148",0.0933189304821858
"cg01304080",0.779387785888699
"cg00582579",0.933814901117749
"cg21144063",0.541077685318461
"cg23681866",0.498238993494559
"cg23426912",0.879038295287931
"cg21605772",0.840517181837757
"cg21900624",0.331012848632201
"cg07815521",0.699327251370567
"cg22792461",0.713572195848107
"cg07180197",0.873409125418962
"cg14361458",0.15762001730393
"cg07780543",0.123308983333802
"cg10070864",0.847681244023677
"cg05483731",0.969593270721056
"cg02144258",0.775702554763486
"cg04268950",0.319640672630496
"cg02393606",0.521368856056954
"cg23699926",0.700993078617884
"cg00166216",0.225768140498644
"cg17181653",0.614346202076157
"cg06902698",0.824162742032406
"cg23120725",0.839206771120281
"cg12596182",0.748378026285553
"cg17172331",0.610826199031982
"cg05298224",0.487529365797295
"cg20031900",0.524057157713179
"cg08924203",0.153245384075293
"cg03492092",0.670495708205488
"cg00093542",0.445624270658509
"cg05919202",0.78131185517341
"cg04844207",0.896506755419258
"cg11214889",0.116483525452364
"cg06207120",0.356421285611017
"cg06629120",0.875874700045765
"cg19379178",0.748879285850778
"cg12197399",0.936004643376145
"cg09264489",0.792307984740923
"cg03998835",0.163209459487454
"cg27315556",0.14864356583095
"cg16299091",0.228174965823009
"cg24503261",0.920546016411208
"cg14337614",0.500897551265467
"cg22794214",0.927857357598804
"cg19574915",0.319721457435367
"cg13778336",0.774879124126758
"cg16811771",0.760058711610008
"cg00814985",0.9291776724139
"cg26681628",0.81056689910244
"cg15111360",0.246290072916448
"cg23390619",0.503307654411168
"cg11107212",0.221947910603362
"cg23500208",0.946808532451581
"cg02102075",0.614599925770216
"cg15006681",0.89672604423416
"cg05351827",0.0514514965296783
"cg26730619",0.86493359220274
"cg20640261",0.542080166214251
"cg21759811",0.0184680800389738
"cg17074656",0.908512640046507
"cg09676129",0.344358100064238
"cg13160251",0.357996096768148
"cg11136751",0.271286268467179
"cg04410756",0.778213476276857
"cg09678939",0.232272539080333
"cg07264586",0.853882782025231
"cg22629111",0.216962919424987
"cg17881200",0.586265857687868
"cg04996089",0.144288329085776
"cg03073429",0.46146327076494
"cg24728803",0.378780538256287
"cg17687962",0.704416998736307
"cg26833652",0.32607972799951
"cg12054080",0.0971376138436526
"cg08123425",0.831186280927295
"cg18764358",0.855150434964413
"cg18723276",0.913993631339546
"cg16615058",0.883607562924359
"cg04362853",0.539557647384934
"cg12892638",0.878892539878587
"cg10206344",0.232141782197665
"cg01595870",0.726481009360466
"cg02126688",0.660599657149183
"cg23176340",0.422985177001467
"cg20401567",0.38998109776655
"cg06101324",0.523555485354162
"cg25201101",0.806811071941858
"cg16484401",0.645083261662449
"cg18832140",0.167242115631502
"cg06649704",0.947644273024992
"cg04804877",0.0286239760112399
"cg18933331",0.59398335701604
"cg15834841",0.864069710535741
"cg13356896",0.10843283366076
"cg04955333",0.848357459804063
"cg13101963",0.951159829071337
"cg01766943",0.810191787587728
"cg11698888",0.0946823407055503
"cg26160189",0.854641525345139
"cg17150265",0.884804456401259
"cg07399928",0.721974370999547
"cg08549806",0.807039097591981
"cg04870110",0.837641998306487
"cg12157788",0.848744999266652
"cg19946376",0.671580109383622
"cg11839415",0.79784690503062
"cg00237268",0.822414926681836
"cg14992524",0.662291960305471
"cg00183684",0.288547181415934
"cg26244838",0.916008309726606
"cg23651614",0.131197918376316
"cg20474425",0.399488724240231
"cg11122256",0.80425462311111
"cg04754652",0.222915601078061
"cg17298326",0.338254696250528
"cg00346392",0.397868046104284
"cg24223942",0.490647552611611
"cg18043888",0.448539308321644
"cg08383654",0.927214356522492
"cg22878535",0.253656169653243
"cg18376773",0.504038232337078
"cg18625289",0.668451211922456
"cg23473819",0.114972030284179
"cg00156427",0.472770003194583
"cg24037938",0.762479602590723
"cg08183425",0.841466224177523
"cg09667775",0.969561570369686
"cg26382173",0.705369296960722
"cg10800620",0.74459563252451
"cg08663909",0.754197554433514
"cg12190341",0.535891724310114
"cg00980622",0.573429148259142
"cg26422151",0.50101773319355
"cg27511824",0.787081068570144
"cg23621463",0.937187527112995
"cg24493367",0.421893789226132
"cg20749576",0.180966258043624
"cg02895669",0.214815222183089
"cg07483709",0.798657695730433
"cg00110171",0.860103722790247
"cg09156155",0.472672416681145
"cg00381541",0.519775823941476
"cg25792410",0.521853039773782
"cg20438687",0.79875560960151
"cg18716635",0.523699483569936
"cg05491587",0.82545027813914
"cg11964314",0.770501675251031
"cg16206813",0.178546250249144
"cg06393558",0.771678502406181
"cg09217309",0.0725886812115618
"cg00686132",0.563014294778898
"cg12800962",0.730197775834719
"cg23710611",0.778605532576414
"cg06437922",0.806523445407844
"cg25252443",0.960138472321758
"cg14421582",0.818560936790181
"cg11737298",0.443333211753379
"cg12852187",0.489596718963083
"cg27312338",0.87871448109814
"cg17889586",0.767645471340982
"cg14191466",0.375720853231077
"cg00461682",0.927527924502543
"cg02250548",0.441053398055721
"cg07273222",0.9187460594552
"cg12929805",0.299339222427888
"cg27332583",0.748907727473223
"cg19145607",0.707420526691734
"cg18042632",0.880028587748484
"cg08748105",0.858136012779599
"cg06949812",0.518097585045633
"cg04286337",0.880265684367824
"cg02994187",0.354468844909762
"cg11987780",0.818460113615111
"cg18268553",0.936338737343512
"cg09187107",0.573456358324204
"cg27025995",0.180412026859041
"cg00100420",0.233775494500061
"cg00546897",0.577531458716203
"cg06748146",0.784020022589727
"cg15397087",0.783341044623645
"cg17847861",0.348886709542178
"cg21037008",0.234014226544634
"cg19083626",0.807243544669354
"cg12362517",0.835982136381095
"cg01281231",0.874200494843339
"cg09823543",0.778014884554039
"cg16711274",0.744791486177332
"cg11612799",0.212099246983367
"cg11195363",0.82092459588807
"cg05642546",0.43259724495105
"cg14857493",0.900992695283228
"cg02533724",0.64459488591623
"cg02431972",0.613903613631839
"cg07931024",0.922228334289319
"cg09281220",0.284297057338744
"cg20627754",0.551735452647747
"cg16454588",0.241720759424025
"cg24167606",0.0945310393309205
"cg10876003",0.612291548258044
"cg06494199",0.794266476044604
"cg04658021",0.437242192889864
"cg11599721",0.870466906298889
"cg09053611",0.895299965367507
"cg18315680",0.652032208474101
"cg03538480",0.747476676498113
"cg08342619",0.833747948677401
"cg24327262",0.0559829901042245
"cg20239391",0.819945347219495
"cg01684006",0.947076746214366
"cg07679836",0.606509151011349
"cg13389508",0.582460370836747
"cg09610987",0.123802298838868
"cg24247482",0.634951039025387
"cg16896911",0.674613761005797
"cg14235846",0.132340248333622
"cg07363857",0.945120851318746
"cg20034792",0.0604414652283457
"cg09174555",0.383587449528168
"cg13709496",0.432777914301997
"cg10815203",0.394768121679636
"cg21746724",0.840351588824398
